,Id,DiagnosticSalesVolume,DistrictId,Activity,HoldingActivity,HoldingYear,Rooms,Square,WorkingSquare,OperatingSquare,Мarketing_1,PromAct,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1
2469,9130,185197.16795148514,9,17,17.0,1993,2.0,57.57268177585426,34.51166464300901,9.0,,B,0.069753361,B,B,53,13670,4,NaN,1,11
2470,8502,139125.9979100273,22,12,14.0,1991,1.0,40.18290689190018,18.5721710919692,8.0,1406.0,A,0.133215333,B,B,49,11395,3,NaN,3,4
2471,12105,185804.0843845123,9,9,1.0,1991,3.0,79.35225562313792,,1.0,30.0,B,0.161531741,B,B,25,5648,1,NaN,2,4
2472,8215,394612.7293931286,109,15,18.0,1991,2.0,79.03373589836718,40.06906436878034,10.0,46.0,B,0.0,B,B,25,5027,4,NaN,1,1
2473,6404,153446.46012923247,39,16,17.0,2010,1.0,40.17118454170273,21.49383829968284,7.0,730.0,B,0.4288258179999999,B,B,25,5011,8,NaN,0,2
2474,5255,138291.68945390242,99,3,5.0,1991,2.0,45.23545863055276,29.449072680454385,5.0,1322.0,B,0.033493708,B,B,66,10573,1,NaN,3,8
2475,9592,250341.35204562938,128,17,17.0,1993,3.0,78.38450259794537,48.67099394531792,10.0,30.0,B,0.0,B,B,27,4798,0,NaN,2,8
2476,8481,67003.91983736402,30,1,16.0,1991,1.0,49.277823971208335,,1.0,1046.0,B,7.81528e-05,B,B,22,6398,141,NaN,3,23
2477,15499,133347.04696893116,74,8,20.0,1991,1.0,50.993614997147645,,1.0,,B,0.075778755,B,B,6,1437,3,NaN,0,2
2478,15888,94357.83546452402,62,8,0.0,1991,1.0,44.22032772431163,46.530457282857554,0.0,,A,0.072157581,B,B,2,629,1,NaN,0,0
2479,8002,159098.50962065096,52,12,17.0,1991,3.0,79.28702780924154,,1.0,750.0,B,0.371148999,B,B,34,7065,1,NaN,2,5
2480,16231,156341.0855198033,101,13,12.0,1991,1.0,36.17039070970402,19.1693421312878,9.0,1015.0,B,0.038692987,B,B,28,6533,1,NaN,2,5
2481,5081,152342.96827265245,61,5,12.0,1991,1.0,45.26691088946136,23.60106722658579,8.0,,B,0.300322518,B,B,52,10311,6,NaN,1,9
2482,472,114753.62690713326,3,6,12.0,1991,1.0,29.72186611091766,18.39180385810284,5.0,30.0,B,0.050900058,B,B,43,10621,1,NaN,2,3
2483,4620,224178.08739198456,57,7,7.0,2004,3.0,82.77718204386022,52.59106636461573,11.0,1406.0,A,0.133215333,B,B,49,11395,3,NaN,3,4
2484,4831,218962.68911650643,20,12,14.0,1991,1.0,40.91981513009717,22.766534239909475,9.0,176.0,B,0.019508796,B,B,37,7687,11,NaN,5,5
2485,12006,175103.95398346116,12,3,12.0,1991,2.0,56.81555502030263,29.22619072035405,8.0,,B,0.090799103,B,B,74,19083,2,NaN,5,15
2486,6272,146684.68991430767,11,10,12.0,1991,1.0,44.69654225370816,21.42797545028509,8.0,,B,0.0001696759999999,B,B,36,5992,0,NaN,1,1
2487,11348,319679.7619909861,30,17,20.0,1991,3.0,78.44084310994972,45.92268074143349,10.0,1046.0,B,7.81528e-05,B,B,22,6398,141,NaN,3,23
2488,10429,152489.1715513547,30,19,17.0,1991,2.0,66.34106738086557,,1.0,1046.0,B,7.81528e-05,B,B,22,6398,141,NaN,3,23
2489,2800,87898.69281570772,23,3,17.0,2018,3.0,73.63035457833838,70.71666541678984,10.0,,B,0.005767451,B,B,1,388,0,NaN,0,0
2490,9090,85214.73728934731,27,12,17.0,2016,1.0,42.534662283602906,40.811915955071015,10.0,,B,0.011654127,B,B,4,915,0,NaN,0,0
2491,14373,127871.82283732868,23,12,2.0,1991,2.0,66.32913983435746,,1.0,,B,0.075778755,B,B,6,1437,3,NaN,0,2
2492,7932,134803.96792876528,7,3,4.0,1991,1.0,39.20873320644662,22.48590715115469,8.0,900.0,B,0.130617806,B,B,39,10418,9,NaN,1,9
2493,3452,136677.93341306326,53,4,20.0,2020,1.0,35.672787987861106,21.391266221424917,8.0,229.0,B,0.049637257,B,B,34,7759,0,NaN,1,3
2494,6863,160607.32402400533,84,6,5.0,1991,2.0,49.41911565299052,31.18170118694244,5.0,4087.0,B,0.149666373,B,B,22,4789,2,NaN,4,1
2495,9586,273137.43347407697,120,17,17.0,2004,3.0,82.85896938472663,43.00682610604733,10.0,4129.0,B,0.0006991189999999,B,B,14,3369,24,NaN,0,3
2496,12784,116531.76650078257,58,11,12.0,1991,2.0,62.46586210370658,60.106000831578,0.0,1084.0,B,0.43788524,B,B,23,5735,3,NaN,0,5
2497,5251,205987.82645686134,57,9,14.0,1991,3.0,68.01625673808816,44.00662634800592,9.0,1406.0,A,0.133215333,B,B,49,11395,3,NaN,3,4
2498,7720,142743.74020813307,11,1,5.0,1991,2.0,47.03343309100566,29.29651412293309,5.0,1015.0,B,0.038692987,B,B,28,6533,1,NaN,2,5
2499,15463,163688.51890422442,140,4,5.0,1991,2.0,47.78159524753983,30.780010059740327,5.0,705.0,B,0.23861713,B,B,26,3889,6,NaN,3,6
2500,9664,154195.4534619867,123,14,12.0,1991,1.0,40.88506764667981,20.90476904057441,8.0,1145.0,B,0.0,B,B,47,11319,0,NaN,3,5
2501,14173,151571.82507613138,64,8,9.0,1991,1.0,39.930063853393015,19.621666864391024,6.0,350.0,B,0.135649789,B,B,46,7960,6,NaN,3,11
2502,5854,256595.70539321928,67,10,16.0,1991,3.0,76.04046697360684,46.79164040646143,10.0,,A,0.100455735,B,B,43,7227,0,NaN,1,6
2503,1855,142814.1404189671,99,8,9.0,1991,2.0,48.23226392720216,32.35624187806911,6.0,2078.0,B,0.012338886,B,B,35,5776,1,NaN,2,4
2504,6611,171955.69567954313,124,4,9.0,1991,2.0,45.43842545850946,28.087059746095395,5.0,1894.0,B,0.1220903469999999,B,B,29,6566,7,NaN,4,0
2505,4241,196739.4895600929,34,3,17.0,1999,2.0,53.55902809255145,33.148711036417275,9.0,,B,0.069753361,B,B,53,13670,4,NaN,1,11
2506,10351,160247.19809081272,66,2,5.0,1991,2.0,49.52370236319535,33.27417102035262,5.0,1970.0,B,0.111627393,B,B,50,12238,8,NaN,2,3
2507,5667,52745.62775965842,23,7,12.0,1991,1.0,31.75321783434666,30.928076795745028,1.0,,B,0.034656082,B,B,0,168,0,NaN,0,0
2508,11039,270850.80353230535,45,9,9.0,1991,3.0,74.15547110178849,44.59511147508001,8.0,,B,0.0144231139999999,B,B,19,3806,4,NaN,0,3
2509,12166,135061.432888597,6,4,17.0,1991,2.0,63.1301861436907,,0.0,540.0,B,0.2432045189999999,B,B,5,1564,0,NaN,0,0
2510,3139,149153.25136915152,129,5,5.0,1991,1.0,34.60601163786266,19.127896625866587,6.0,800.0,B,0.051942062,B,B,17,4017,7,NaN,2,0
2511,1958,209274.2199966717,44,8,14.0,2006,2.0,54.68422814906505,34.290242053669225,9.0,80.0,B,0.2322050839999999,B,B,24,4860,1,NaN,0,3
2512,6885,104796.95698300067,127,4,5.0,1991,1.0,30.120510546356613,20.93836276802968,5.0,,B,0.486245621,B,B,13,2514,19,NaN,0,6
2513,600,117931.40692518007,11,6,9.0,1991,1.0,36.13288872276672,20.953341081819676,5.0,2078.0,B,0.012338886,B,B,35,5776,1,NaN,2,4
2514,9909,233423.14139347372,48,15,20.0,2015,3.0,84.02820243737068,48.66909268379717,9.0,,B,0.041124634,B,B,46,9515,5,NaN,1,10
2515,14575,214605.57328036675,157,9,12.0,1991,1.0,34.08345621464551,19.68553595896357,9.0,4702.0,B,0.0,B,B,30,7538,87,NaN,5,5
2516,12362,59152.47653227856,23,4,0.0,1991,1.0,35.95604435114056,,0.0,,B,0.005767451,B,B,1,388,0,NaN,0,0
2517,8248,325107.5561642498,8,6,20.0,2010,4.0,101.52844405581544,95.00302998138788,10.0,165.0,B,0.0922906419999999,B,B,21,4346,2,NaN,1,2
2518,9280,112296.96842357783,9,12,1.0,2017,1.0,43.0630790018807,41.472957677533095,1.0,30.0,B,0.161531741,B,B,25,5648,1,NaN,2,4
2519,2492,108957.69376618997,6,17,16.0,2017,1.0,42.62172942143,,1.0,540.0,B,0.2432045189999999,B,B,5,1564,0,NaN,0,0
2520,5925,278189.5751540481,9,19,18.0,1991,4.0,122.50024572674752,,1.0,30.0,B,0.161531741,B,B,25,5648,1,NaN,2,4
2521,5970,197888.37353755222,62,4,1.0,2016,2.0,83.74124284044036,,1.0,,A,0.072157581,B,B,2,629,1,NaN,0,0
2522,12861,134745.7223634027,46,6,9.0,1991,1.0,34.17510520423177,18.61002125042133,6.0,1145.0,B,0.0,B,B,47,11319,0,NaN,3,5
2523,6685,216009.18702047766,62,13,16.0,1991,2.0,56.56778147017543,31.05311126329844,11.0,,A,0.002211665,B,B,39,7614,3,NaN,1,5
2524,6732,172681.14131899443,134,12,12.0,2017,3.0,88.74524054190343,51.66160012597417,10.0,628.0,B,0.212515361,B,B,19,3293,16,NaN,3,7
2525,1440,98087.46376240418,62,8,0.0,1991,1.0,46.29688156391805,,0.0,,A,0.072157581,B,B,2,629,1,NaN,0,0
2526,7224,99039.58897292826,97,3,9.0,1991,1.0,25.98540935132594,13.368546587717235,5.0,1575.0,B,0.306977489,B,B,27,5148,14,NaN,5,7
2527,14154,122549.91843192084,47,1,12.0,1991,1.0,37.60898958197157,20.88546922267531,6.0,,B,0.298204575,B,B,16,4048,3,NaN,1,3
2528,9383,158892.0163444749,9,8,14.0,1995,2.0,61.79436518698047,35.80444568534862,10.0,30.0,B,0.161531741,B,B,25,5648,1,NaN,2,4
2529,15379,147518.070473059,105,1,9.0,1991,2.0,38.72201465808342,28.1619195649948,6.0,,B,0.069660344,B,B,31,6119,4,NaN,1,2
2530,10266,343337.11151573074,21,4,14.0,2008,3.0,79.06937894023484,46.03306269940294,10.0,,B,0.034331497,B,B,25,5487,3,NaN,0,4
2531,12709,97110.16903149677,58,11,17.0,1991,1.0,44.81772276743538,,1.0,1084.0,B,0.43788524,B,B,23,5735,3,NaN,0,5
2532,13093,116206.71634066981,58,4,3.0,1991,2.0,66.20969030292491,,0.0,1084.0,B,0.43788524,B,B,23,5735,3,NaN,0,5
2533,11571,165153.37495785835,89,6,9.0,1991,2.0,42.48136913038536,22.79878519064324,7.0,262.0,B,0.1363303,B,B,30,6141,10,NaN,3,6
2534,10507,416190.96469513146,17,8,20.0,2010,3.0,78.56413148181898,45.59921941079815,11.0,3300.0,B,0.093442564,B,B,23,4635,5,NaN,2,4
2535,2292,143129.8952646501,62,6,6.0,2017,2.0,77.63307293817155,,1.0,,A,0.072157581,B,B,2,629,1,NaN,0,0
2536,11025,267460.51519390545,56,2,16.0,1991,3.0,67.42451318833426,42.97265260262725,8.0,2620.0,B,0.035145267,B,B,42,9292,3,NaN,0,3
2537,10576,177201.87953110656,107,4,5.0,1991,2.0,45.00591514808664,27.972899193179224,5.0,1020.0,B,0.050272014,B,B,21,4231,14,NaN,0,3
2538,11745,224169.8074815654,53,9,20.0,2018,2.0,65.95148516198341,47.0651770670546,12.0,229.0,B,0.049637257,B,B,34,7759,0,NaN,1,3
2539,7987,207448.6483062692,61,8,12.0,1991,2.0,53.82836644511379,30.55845705687892,8.0,,B,0.300322518,B,B,52,10311,6,NaN,1,9
2540,4799,155402.45536706058,168,2,5.0,1991,1.0,50.02815234841179,23.88480481101096,8.0,2300.0,B,0.341071945,B,B,27,5664,48,NaN,3,11
2541,7295,58522.23912540267,23,2,9.0,2017,1.0,30.456100704811725,31.732991282013018,0.0,,B,0.034656082,B,B,0,168,0,NaN,0,0
2542,7672,256638.1618422365,34,5,20.0,2016,3.0,87.84908601682855,,1.0,,B,0.069753361,B,B,53,13670,4,NaN,1,11
2543,4338,130432.46870019549,94,7,9.0,1991,1.0,34.09070264517542,20.37038687470417,6.0,,B,0.127375905,B,B,43,8429,3,NaN,3,9
2544,10635,193711.87271310217,18,16,14.0,1991,2.0,57.92560277280624,33.06790616384879,8.0,,A,0.0,B,B,30,5562,0,NaN,0,5
2545,1029,115131.0766406122,3,10,12.0,1991,1.0,32.83539558034084,19.49879568235209,6.0,30.0,B,0.050900058,B,B,43,10621,1,NaN,2,3
2546,11003,117027.1822297738,27,6,17.0,1991,2.0,42.34211713987106,,1.0,,A,0.072157581,B,B,2,629,1,NaN,0,0
2547,12913,221293.34279633398,34,6,6.0,2017,2.0,62.84535429187669,60.87826305001233,1.0,,B,0.069753361,B,B,53,13670,4,NaN,1,11
2548,1905,117798.29944897682,58,9,9.0,1991,2.0,38.25695468345707,26.49962845318109,7.0,,B,0.31019913,B,B,11,2748,1,NaN,0,0
2549,10252,191555.0685864818,87,5,9.0,1991,3.0,64.18415798052641,42.09376302969181,9.0,,A,0.100455735,B,B,43,7227,0,NaN,1,6
2550,16671,182043.21354440495,9,15,14.0,1997,3.0,65.68875692621009,40.91489734323087,8.0,30.0,B,0.161531741,B,B,25,5648,1,NaN,2,4
2551,12127,241331.26293792418,41,8,16.0,1991,3.0,72.36058650796198,40.11180745269117,9.0,,B,0.175054867,B,B,36,10055,3,NaN,1,0
2552,15066,151702.17586191086,90,3,12.0,1991,1.0,37.857405520135536,22.352891785902205,9.0,1937.0,B,0.265088676,B,B,37,5288,0,NaN,3,2
2553,1894,158090.89726758708,6,7,17.0,1991,3.0,75.41760690891206,,0.0,540.0,B,0.2432045189999999,B,B,5,1564,0,NaN,0,0
2554,10926,430383.7260071819,190,5,5.0,1991,2.0,47.48941478157685,35.564479208442265,4.0,4702.0,B,0.0,B,B,30,7538,87,NaN,5,5
2555,13819,105207.65090205346,1,9,17.0,1991,1.0,44.00422157648244,,1.0,,B,0.0071223169999999,B,B,1,264,0,NaN,0,1
2556,3723,130074.12229459296,21,2,5.0,1991,2.0,43.335586237511386,31.47544253391449,6.0,,B,0.034331497,B,B,25,5487,3,NaN,0,4
2557,5635,134736.5292564558,1,3,20.0,1991,1.0,48.61257626785504,,1.0,,B,0.0071223169999999,B,B,1,264,0,NaN,0,1
2558,6443,145962.2118073874,79,19,20.0,1991,3.0,91.28259959524765,50.81913417259965,11.0,325.0,B,0.307466659,B,A,30,5048,9,NaN,2,5
2559,2505,96548.8249009166,30,3,17.0,1991,1.0,48.51184823688578,43.93541039036208,10.0,1046.0,B,7.81528e-05,B,B,22,6398,141,NaN,3,23
2560,10400,133442.6825289775,27,16,14.0,1991,1.0,54.79760901442653,50.27749071062959,1.0,,A,0.072157581,B,B,2,629,1,NaN,0,0
2561,7606,134448.88694973057,62,14,1.0,1991,2.0,73.935905328664,,1.0,,A,0.072157581,B,B,2,629,1,NaN,0,0
2562,8985,166952.25299357448,9,9,15.0,2010,2.0,55.760062452334985,31.15167939802818,9.0,30.0,B,0.161531741,B,B,25,5648,1,NaN,2,4
2563,15769,93793.93449496322,109,15,17.0,1996,3.0,76.746603238253,46.470197657942535,10.0,262.0,B,0.1363303,B,B,30,6141,10,NaN,3,6
2564,6913,140417.26072644503,12,16,17.0,1991,1.0,40.72315245889765,21.097875970819725,8.0,,B,0.090799103,B,B,74,19083,2,NaN,5,15
2565,9521,215302.65536812847,38,20,1.0,1991,1.0,47.30306507495757,,1.0,520.0,B,0.060753049,B,B,15,2787,2,NaN,0,7
2566,15340,232633.0639512646,88,12,0.0,1991,2.0,66.32816279970365,,11.0,,B,0.127375905,B,B,43,8429,3,NaN,3,9
2567,10779,154910.13460720264,58,9,9.0,1991,3.0,60.31500109313421,62.70137045985638,6.0,1430.0,B,0.1489038909999999,B,B,9,1952,1,NaN,3,2
2568,2730,174457.33875187673,188,6,9.0,1991,1.0,36.052306939985485,22.85880062301674,6.0,1786.0,B,0.0,B,B,7,1660,39,NaN,1,5
2569,6844,104821.04565201518,165,9,0.0,1991,1.0,40.78175227759245,19.251595572338218,0.0,1340.0,B,0.020741326,B,B,24,5613,5,NaN,2,5
2570,11445,113851.85108171286,1,5,17.0,1991,1.0,38.6030741937705,,1.0,,B,0.0071223169999999,B,B,1,264,0,NaN,0,1
2571,14508,142582.1550305954,1,15,17.0,1991,2.0,65.0234203975025,64.09485706528706,1.0,,B,0.0071223169999999,B,B,1,264,0,NaN,0,1
2572,3950,200777.33112293176,85,6,9.0,1991,4.0,63.14741387540085,46.777963523943306,6.0,2300.0,B,0.037177818,B,B,52,11217,1,NaN,1,7
2573,15160,142771.40044608325,2,13,12.0,1991,1.0,37.46041367933325,20.577653608318204,10.0,2620.0,B,0.035145267,B,B,42,9292,3,NaN,0,3
2574,7728,174830.4385895328,1,5,20.0,2017,2.0,63.88616402640567,62.53289213929033,10.0,,B,0.0071223169999999,B,B,1,264,0,NaN,0,1
2575,26,206975.43096670465,16,5,9.0,1991,3.0,64.08092957649615,44.55132014999461,6.0,2300.0,B,0.037177818,B,B,52,11217,1,NaN,1,7
2576,13855,244686.39881991158,153,4,17.0,1994,3.0,77.81085482138081,48.70832397585898,10.0,1322.0,B,0.033493708,B,B,66,10573,1,NaN,3,8
2577,1494,83957.3879068431,18,11,17.0,1998,2.0,54.429399215486384,32.140939004228,8.0,,A,0.0,B,B,30,5562,0,NaN,0,5
2578,5478,159029.421357623,30,17,1.0,1991,2.0,68.6716079572673,,1.0,1046.0,B,7.81528e-05,B,B,22,6398,141,NaN,3,23
2579,1853,140522.14081408927,72,3,9.0,1991,1.0,35.507727635850905,21.798685458689587,6.0,1994.0,B,0.210473241,B,B,11,2398,2,NaN,3,0
2580,136,123336.17522727534,60,6,5.0,1991,1.0,34.49103927962153,18.042005526437308,6.0,2300.0,B,0.341071945,B,B,27,5664,48,NaN,3,11
2581,6432,344297.5978701461,45,14,12.0,2016,3.0,80.79778949850416,75.91779155465318,1.0,,B,0.195781053,B,B,23,5212,6,NaN,3,2
2582,5842,140053.39736079136,23,4,17.0,2019,2.0,60.769643943640304,59.87810125567548,10.0,,B,0.075778755,B,B,6,1437,3,NaN,0,2
2583,12199,349791.81813430466,31,7,16.0,1991,3.0,79.07429766230497,49.60076181876558,10.0,830.0,B,0.151346216,B,A,32,5889,10,NaN,4,1
2584,14436,154380.4823477153,9,14,17.0,1996,1.0,40.5446565235782,22.678467422901647,8.0,,B,0.069753361,B,B,53,13670,4,NaN,1,11
2585,1129,139488.6094225432,128,6,17.0,1991,1.0,39.43106604122975,22.99808046788442,8.0,30.0,B,0.0,B,B,27,4798,0,NaN,2,8
2586,8628,93255.13662903466,23,8,17.0,1991,1.0,36.48203775674647,,0.0,,B,0.075778755,B,B,6,1437,3,NaN,0,2
2587,6372,155274.75579429543,105,8,12.0,1991,2.0,42.1981290464198,27.84514488945132,6.0,2729.0,B,0.040242764,B,B,25,3478,11,NaN,3,1
2588,7025,321660.34482442494,120,2,3.0,1991,3.0,87.8484942062905,56.58907632367041,11.0,2300.0,B,0.341071945,B,B,27,5664,48,NaN,3,11
2589,9922,161725.10549963277,2,4,5.0,1991,1.0,54.04237692733619,29.89286399728012,9.0,2620.0,B,0.035145267,B,B,42,9292,3,NaN,0,3
2590,11778,197952.42448051934,45,11,9.0,1991,1.0,38.46727580065075,39.62449309920204,1.0,,B,0.195781053,B,B,23,5212,6,NaN,3,2
2591,11315,160127.66826400472,6,8,17.0,1991,3.0,79.60824560036937,,0.0,540.0,B,0.2432045189999999,B,B,5,1564,0,NaN,0,0
2592,8431,161732.09525287547,160,11,9.0,1991,2.0,44.91060801068288,29.027270827530863,5.0,810.0,B,0.0,B,B,39,8647,0,NaN,0,5
2593,4475,151885.14792380037,21,12,18.0,2008,1.0,51.48641146081077,20.37131654632832,14.0,125.0,B,0.194489265,B,B,47,8004,3,NaN,3,5
2594,11412,134488.06130438138,90,6,5.0,1991,2.0,46.60947097680196,30.738255042256284,5.0,1937.0,B,0.265088676,B,B,37,5288,0,NaN,3,2
2595,10363,161142.99200441985,16,7,9.0,1991,2.0,44.54420320560885,28.7475214599486,6.0,2300.0,B,0.037177818,B,B,52,11217,1,NaN,1,7
2596,16045,176980.33353706324,129,18,20.0,2009,2.0,62.930910952785645,33.39090087584421,7.0,1340.0,B,0.020741326,B,B,24,5613,5,NaN,2,5
2597,4327,92521.0874450439,29,8,20.0,2015,1.0,47.23584336383904,21.629795626972427,12.0,,B,0.069660344,B,B,31,6119,4,NaN,1,2
2598,16051,96896.2587959783,58,13,17.0,1991,1.0,44.10149452265194,,1.0,1084.0,B,0.43788524,B,B,23,5735,3,NaN,0,5
2599,13092,241620.27923958964,74,16,17.0,1991,3.0,85.06636463288046,46.21373230833948,10.0,750.0,B,0.371148999,B,B,34,7065,1,NaN,2,5
2600,13642,196678.38480484756,127,11,16.0,1991,2.0,53.16969532546046,29.904448315063497,11.0,,B,0.486245621,B,B,13,2514,19,NaN,0,6
2601,12307,246480.28846952168,44,7,16.0,1991,2.0,55.79953996494821,32.78126019215574,9.0,1308.0,B,0.122190486,B,B,25,4724,2,NaN,1,3
2602,1601,191791.62843673653,99,5,9.0,1991,3.0,57.61926910786271,40.28217806312749,6.0,1322.0,B,0.033493708,B,B,66,10573,1,NaN,3,8
2603,5628,165606.36533015594,23,5,3.0,1991,3.0,163.4953334104031,161.50422218272442,12.0,,B,0.014072961,B,B,2,475,0,NaN,0,0
2604,4763,70201.686078632,9,2,20.0,1995,1.0,42.316394065704486,22.587760287663528,10.0,30.0,B,0.161531741,B,B,25,5648,1,NaN,2,4
2605,14927,151935.8584810792,61,7,9.0,1991,1.0,40.224554236839374,22.151200116947457,6.0,,B,0.300322518,B,B,52,10311,6,NaN,1,9
2606,1888,147918.77465759226,85,2,9.0,1991,2.0,51.79752906403744,28.44889832138956,6.0,2300.0,B,0.037177818,B,B,52,11217,1,NaN,1,7
2607,5030,253557.72894129387,96,4,17.0,2005,3.0,77.80398617462664,47.79322258254796,10.0,,B,0.041116354,B,B,53,14892,4,NaN,1,4
2608,12336,72251.62587467457,51,4,4.0,1991,2.0,52.66513003562821,30.099007937375585,8.0,2890.0,B,0.0150168919999999,B,B,17,3079,59,NaN,0,8
2609,9724,109435.66402882848,27,10,17.0,2018,2.0,55.06404113234551,32.38452483524833,11.0,,B,0.011654127,B,B,4,915,0,NaN,0,0
2610,16463,130099.89772935829,84,11,14.0,1991,1.0,35.346860366820984,19.952897552409947,10.0,4087.0,B,0.149666373,B,B,22,4789,2,NaN,4,1
2611,13730,130337.87803479492,30,7,17.0,1991,2.0,71.43274395721917,,1.0,1046.0,B,7.81528e-05,B,B,22,6398,141,NaN,3,23
2612,6613,178216.78518077964,48,3,16.0,1991,2.0,52.84021079979945,32.609649818256855,8.0,,B,0.041124634,B,B,46,9515,5,NaN,1,10
2613,5170,153842.20155257997,23,9,20.0,1991,3.0,78.49581308106704,,1.0,,B,0.075778755,B,B,6,1437,3,NaN,0,2
2614,13184,262639.80093979574,105,13,20.0,2012,1.0,51.07104286549226,21.65580135324017,14.0,,B,0.069660344,B,B,31,6119,4,NaN,1,2
2615,14408,203038.03159228506,46,4,5.0,1991,2.0,56.59158557317394,37.60403700188784,9.0,2643.0,B,0.150817539,B,B,16,3433,4,NaN,4,5
2616,5795,395838.92827172973,69,10,17.0,2001,3.0,76.44158805957974,45.86731793603459,10.0,,B,0.000991363,B,B,33,6783,3,NaN,1,9
2617,1449,152713.35512863935,48,3,17.0,2016,1.0,41.40946129410274,41.24678540969218,1.0,,B,0.041124634,B,B,46,9515,5,NaN,1,10
2618,12468,174105.8435817561,53,4,16.0,1991,2.0,44.59174619834402,27.587619365413307,6.0,229.0,B,0.049637257,B,B,34,7759,0,NaN,1,3
2619,15316,84091.03512985524,23,5,12.0,1991,3.0,68.23329050537474,,1.0,,B,0.034656082,B,B,0,168,0,NaN,0,0
2620,5720,146654.68901444043,99,6,14.0,1991,2.0,47.8812212305518,31.51360463593981,5.0,1322.0,B,0.033493708,B,B,66,10573,1,NaN,3,8
2621,5128,136985.20942320352,37,5,5.0,1991,2.0,45.37678970254649,31.9095279209296,5.0,320.0,B,0.127811589,B,B,28,7287,5,NaN,1,3
2622,9128,106485.0640584153,27,16,17.0,2008,1.0,44.48394618822088,20.467043691113545,9.0,,B,0.07542368,B,B,11,3097,0,NaN,0,0
2623,4559,127551.1366758261,21,1,5.0,1991,2.0,43.95256102624192,29.68560794749741,5.0,125.0,B,0.194489265,B,B,47,8004,3,NaN,3,5
2624,14691,160191.2676105459,62,2,17.0,2018,3.0,90.83012159528386,91.62282812436818,0.0,,A,0.072157581,B,B,2,629,1,NaN,0,0
2625,2064,104784.3182587247,58,11,17.0,1991,1.0,42.952213989062514,,0.0,1084.0,B,0.43788524,B,B,23,5735,3,NaN,0,5
2626,525,78497.85309698572,1,7,20.0,2015,1.0,50.0825212090453,22.33407496434242,9.0,,B,0.0071223169999999,B,B,1,264,0,NaN,0,1
2627,9756,331868.1059856405,56,8,17.0,1991,3.0,78.15366084171991,48.90607071753526,10.0,,B,0.0,B,B,23,5067,4,NaN,2,6
2628,14110,165952.72036193195,27,14,16.0,2008,2.0,63.95716725570599,33.00504016396429,11.0,,B,0.07542368,B,B,11,3097,0,NaN,0,0
2629,6623,150546.106764542,39,9,9.0,1991,2.0,48.61752724561047,33.2369889929539,6.0,730.0,B,0.4288258179999999,B,B,25,5011,8,NaN,0,2
2630,9041,141826.1150590128,93,7,14.0,1991,2.0,52.86214550335085,32.90829167855994,9.0,,B,0.521867054,B,B,25,6149,0,NaN,0,0
2631,4946,251246.01304610143,122,10,14.0,1996,3.0,75.22220891728607,46.15707739698061,10.0,1322.0,B,0.033493708,B,B,66,10573,1,NaN,3,8
2632,7511,129083.67940164554,144,10,9.0,1991,1.0,27.680039930766643,16.499773572612188,5.0,1575.0,B,0.306977489,B,B,27,5148,14,NaN,5,7
2633,13304,77472.00712450403,23,5,10.0,1991,2.0,54.14655350653006,,1.0,,B,0.005767451,B,B,1,388,0,NaN,0,0
2634,7086,227682.56180567294,63,18,20.0,2017,1.0,48.97690242531936,46.71593589700361,10.0,705.0,B,0.23861713,B,B,26,3889,6,NaN,3,6
2635,9971,176446.83767559443,9,10,11.0,2015,3.0,78.12499148178821,43.95010061415334,9.0,30.0,B,0.161531741,B,B,25,5648,1,NaN,2,4
2636,5671,164296.45644229735,129,6,5.0,1991,2.0,49.552474705880925,31.716817017647728,5.0,1340.0,B,0.020741326,B,B,24,5613,5,NaN,2,5
2637,15380,100899.78118419243,6,5,17.0,1991,1.0,41.98535946178862,,0.0,540.0,B,0.2432045189999999,B,B,5,1564,0,NaN,0,0
2638,10001,110975.13762455358,22,9,17.0,1991,1.0,42.63778638707127,,1.0,1183.0,B,0.118537385,B,B,30,6207,1,NaN,1,0
2639,4115,163032.92452868802,26,4,5.0,1991,2.0,45.26658673833281,27.666210459668196,5.0,2672.0,B,0.0,B,B,36,6714,2,NaN,0,2
2640,12176,73044.67388035654,23,2,3.0,2018,2.0,44.33110992130956,,1.0,,B,0.034656082,B,B,0,168,0,NaN,0,0
2641,12671,203428.72849833034,34,16,17.0,1995,2.0,58.09987050271373,33.05776707410225,9.0,,B,0.069753361,B,B,53,13670,4,NaN,1,11
2642,1934,130155.19020610089,78,8,9.0,1991,1.0,36.1685887795222,22.077451224642765,6.0,165.0,B,0.0922906419999999,B,B,21,4346,2,NaN,1,2
2643,14689,122961.20154259598,27,7,5.0,1991,2.0,58.0279654750061,,1.0,,B,0.011654127,B,B,4,915,0,NaN,0,0
2644,10816,192760.07325950018,101,5,5.0,1991,3.0,55.1646534306416,38.756389547109634,5.0,1548.0,B,0.225824954,A,B,41,6558,7,NaN,3,2
2645,12631,221601.43431872196,78,5,9.0,1991,3.0,61.75084582882294,48.029671620596176,6.0,165.0,B,0.0922906419999999,B,B,21,4346,2,NaN,1,2
2646,11037,145535.92988089533,114,7,12.0,1991,1.0,28.56659759732364,17.773867408626852,4.0,2500.0,B,0.327018035,B,B,12,2270,23,NaN,1,0
